Suitor of Atty Dillon,741,,
Superintendent Laracy,4350,4368,
Susy Dignam,539,,
Susy Dignam,3845,3853,
Susy Dignam,1280,,
Susy Nagle,385,,
Switzer,1045,,
T. Davy,982,,
T.M. Patey,1258,1260,
Tabby,233,240,
Tabby,1136,,
Talbot,61,,
Tatters the Dog,294,390,
Telegram Boy,64,66,
Telegram boy,1515,,
Temple,257,,
Terence Mulcahey,717,,
Terry,147,1561,
Terry,1573,1918,
The boots,2,,
The boots,89,101,
The Choir,394,457,
The Citizen,58,,
The Citizen,119,1561,
The Citizen,1573,1918,
The Citizen,1215,,
The Citizen,221,,
The citizen,1534,1565,
The Citizen,1616,1618,
The Citizen,1949,,
The Citizen,4339,4368,
The Citizen,4523,4564,
The Citizen,4620,4642,
The Citizen,1080,,
The Citizen,1594,,
The Citizen,1638,,
The Citizen,2051,,
The Citizen,2252,,
The Cocklepickers,331,390,
The corpse that fell out,417,,
The crier,860,1276,
The End of the World,2177,2276,
The Fellow,127,,
The Gallery,785,1276,
The Invincibles,1446,,
The Lodger,702,,
The Priest,739,740,
The Seargent,79,,
The server,589,918,
The vet,1288,,
Theobold Wolfe Tone,4682,4722,
Theodore Purefoy,762,,
Theodore Purefoy,358,,
Theodore Purefoy,518,,
Theodore Purefoy,885,,
Theodore Purefoy,1320,,
Theodore Purefoy,1410,,
Theodore Purefoy,4345,4368,
"Thieves, at the burning of Dublin",4663,4722,
Thirty two workmen,1546,1565,
Thomas Childs,469,,
Thomas Childs,748,,
Thomas Childs,958,,
Thomas Childs,1033,,
Thomas Childs,761,,
Thomas Dockrell,171,,
Thomas Dockrell,914,,
Thomas Lyster,1,14,
Thomas Lyster,230,603,
Thomas Lyster,887,969,
Thomas Lyster,1117,1122,
Thomas Lyster,2243,2247,
Thomas Otto,426,,
Thomas Pile,444,,
Throwaway,1219,,
Throwaway,1551,,
Throwaway,1132,,
Throwaway,1513,,
Throwaway,2936,,
Throwaway,3974,3994,
Throwaway,4814,,
Throwaway,1242,,
Throwaway,1278,,
Tighe,208,,
Tim Kelly,639,,
Timepiece,1129,1135,
Timothy Harrington,1377,1397,
Timothy Healy,800,,
Timothy Healy,494,,
Timothy Healy,4343,4368,
Timothy Healy,1420,,
Timothy Healy's prostitute,1423,,
Tiny Dillon,1107,,
Tiny Dillon,1368,1378,
Toby Tostoff,1181,,
Todd,516,,
Tom Bohee,412,426,
Tom Devan,1196,,
Tom Devan,1023,,
Tom Kernan,20,,
Tom Kernan,142,,
Tom Kernan,455,,
Tom Kernan,503,918,
Tom Kernan,372,,
Tom Kernan,759,,
Tom Kernan,673,674,
Tom Kernan,718,739,
Tom Kernan,742,751,
Tom Kernan,755,777,
Tom Kernan,781,798,
Tom Kernan,1183,1184,
Tom Kernan,775,877,
Tom Kernan,886,950,
Tom Kernan,954,976,
Tom Kernan,979,985,
Tom Kernan,990,1046,
Tom Kernan,1049,985,
Tom Kernan,1147,1179,
Tom Kernan,1204,1233,
Tom Kernan,1269,1272,
Tom Kernan,1276,1283,
Tom Kernan,1141,1276,
Tom Kernan,1522,1565,
Tom Kernan,1259,,
Tom Kernan,1239,,
Tom Kernan,1980,,
Tom Kernan,2075,,
Tom Kernan,1264,,
Tom MacDowell,317,,
Tom Purefoy,1330,1343,
Tom Purefoy,164,,
Tom Rochford,989,1029,
Tom Rochford,373,374,
Tom Rochford,465,469,
Tom Rochford,476,490,
Tom Rochford,1217,1220,
Tom Rochford,429,,
Tom Rochford,1259,1266,
Tom Rochford,4672,4722,
Tom Rochford,1343,,
Tom Wall,398,,
Tom Wall,74,,
Tommy Caffrey,13,756,
Tommy Caffrey,934,,
Tommy Caffrey,131,134,
Tommy Caffrey,237,241,
Torchbearers,1374,1397,
Tram conductor,153,154,
Tram Conductor,787,,
Tram Driver,131,132,
Tram Driver,206,,
Tram driver,4348,4368,
"Tramp, with boot",464,466,
"Travelers, bonafide",1902,1956,
"Troops, at the burning of Dublin",4662,4722,
Truelock,645,,
Twenty eight Irish representative peers,1417,1565,
Twins,1603,1618,
Two gentleman with tankards,541,,
Two gentleman with tankards,767,877,
Two gentleman with tankards,886,950,
Two gentleman with tankards,954,976,
Two gentleman with tankards,979,985,
Two gentleman with tankards,990,1046,
Two gentleman with tankards,1049,985,
Two gentleman with tankards,1147,1179,
Two gentleman with tankards,1204,1223,
Two gentleman with tankards,1269,1272,
Two gentleman with tankards,1276,1283,
Typesetter,108,110,
Typesetter,204,216,
Typist,914,,
Ulster king of arms,1413,1565,
Uncle Charles,472,,
Uncle Si,65,,
Urbright,160,,
Urchins,175,180,
Ursula,138,,
Val Dillon,159,,
Val Dillon,538,,
Val Dillon,893,,
Val Dillon,1008,,
Val Dillon,4337,4368,
Val Dillon,2136,,
Val Dillon,428,,
Vance,42,,
Vance,1075,,
Veiled Sibyl,1735,1744,
Vere Henry Lewis Foster,1775,,
Vifargent,1821,1832,
Vincent Lynch,141,492,
Vincent Lynch,504,1309,
Vincent Lynch,1344,1401,
Vincent Lynch,1407,1591,
Vincent Lynch,62,131,
Vincent Lynch,635,,
Vincent Lynch,1283,,
Vincent Lynch,2048,4267,
Vincent Lynch,4387,4728,
Vincent Lynch,97,,
Vincent Lynch,926,,
Vincent Lynch                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,199,203,
Vincent Lynch's girlfriend,200,203,
Vincent Lynch's girlfriend,440,441,
Vincent O'Brien,1953,1956,
Violet Constance Louisa Purefoy,1330,1343,
Violet Constance Louisa Purefoy,164,,
Virago,51,52,
Virgin at Hodges Window,426,,
Voice,1833,1834,
Voice,2615,2616,
Voice,3097,3122,
Voice from the gallery,846,848,
Voice of the blessed,4712,4722,
"Voice, of the damned",4704,4722,
Voices,3112,3113,
Voices,4377,4397,
"Voices, distant",4657,4722,
W. Connery,967,,
W. Lane,1137,,
W. Lane,1279,,
W. Olhausen,155,,
W. Wetherup,337,,
W. Wilkins,909,,
W.C. Huggard,1258,1260,
W.E. Wylie,651,653,
W.E. Wylie,135,,
Waifs and strays,327,924,
Waifs and strays,957,1703,
"Waiter, at the train station",360,,
Waitress at D.B.C.,1080,1081,
"Waitress, blushing",1610,1618,
Walpole brothers,1497,,
Walter Goulding,67,,
Walter Goulding,70,103,
Walter Goulding,648,,
Walter J. Boyd,507,,
Walter Sexton,500,,
Warden Daly,1220,,
"Watchman, near Algeciras",1597,,
Waterfall,3297,3478,
Wetbob,3004,,
Wetherup,4356,4368,
Whelan,353,,
Whelan,2234,,
Whitbred,600,,
Whodoyoucallhim,4340,4368,
"Whore, in Jammet's",899,,
"Whores, at the burning of Dublin",4664,4722,
"Whores, cheap",597,604,
"Whores, cheap",651,655,
"Whores, two sisters",2021,2028,
"Whores, two sisters",2705,2706,
"Whores, two sisters",4257,4267,
"Whores, two sisters",4313,4323,
Widow,1606,1618,
"Widow, outside Cramer's",1228,,
Wife of D.B. Murphy,419,,
Wife of D.B. Murphy,657,,
Wife of the gentleman with glasses,123,127,
Wiliam Madden,141,492,
"William ""Young"" Sinclair",553,,
William A. Boyd,967,,
William Arthur Hamar Bass,1161,,
William Arthur Hamar Bass,1516,,*
William Arthur Hamar Bass,1280,,
William Brayden,41,63,
William Brayden,4342,4368,
William Crimmins,720,739,
William Ewart Gladstone,1651,,
William Ewart Gladstone,1789,,
"William Field, M.P.",828,,
William Gallagher,86,87,
William Gilbey,306,,
"William Humble, earl of Dudley",515,516,
"William Humble, earl of Dudley",709,710,
"William Humble, earl of Dudley",794,796,
"William Humble, earl of Dudley",1034,1041,
"William Humble, earl of Dudley",1176,,
"William Humble, earl of Dudley",59,,
"William Humble, earl of Dudley",65,80,
"William Humble, earl of Dudley",544,,
William Hunter Kendall,1112,,
William Ledwidge,859,,
William Madden,504,1309,
William Madden,1344,1401,
William Madden,1407,1571,
William Madden,1788,1832,
William Madden,2238,2276,
William Madden,97,,
William Shakespeare,3821,3854,
William Wilkinson,774,,
Williams,942,,
Willy Murray,313,,
Winny Rippingham,418,,
Winny Rippingham,712,,
Wisdom Hely,703,,
Wisdom Hely,969,,
Wisdom Hely,126,,
Wisdom Hely,296,,
Wisdom Hely,642,,
Wisdom Hely,479,,
Wisdom Hely,1008,,
Wisdom Hely,4337,4368,
Wisdom Hely,1785,,
Wisdom Hely,2139,,
Wisdom Hely,561,,
Wisdom Hely,1223,,
"Witches, at the burning of Dublin",4678,4722,
Woman related to Lord John Corley,138,,
Woman selling apples,69,87,
"Woman, in cream muslin",292,,
"Woman, in Grafton Street",616,620,
"Woman, in Grafton Street",931,,
"Woman, mourning",518,520,
"Woman, of Eblana",205,,
"Woman, old",134,140,
"Woman, outside the Grosvenor",99,140,
"Woman, outside the Grosvenor",347,,
"Woman, outside the Grosvenor",788,,
"Woman, outside the Grosvenor",206,,
"Woman, outside the Grosvenor",4347,4368,
"Woman, pigmy",25,38,
"Woman, pissing",578,579,
"Woman, restless and solitary",612,,
"Woman, screaming",38,39,
"Woman, with the watercress",1480,,
"Women, attractive and enthusiastic",1745,1751,
"Women, in church",342,457,
"Women, stunted",5,13,
Woods,942,,
Wreaths,653,655,
Wreckers,1069,,
Wynn,2258,,
Y.M.C.A man,5,10,
Y.M.C.A man,331,,
Yelverton Barry,1017,,
Yews,3235,3478,
Young Man,680,715,
Young woman,520,548,
Zinfandel,830,,
Zinfandel,1009,,
Zinfandel,1224,,
Zinfandel,3977,3994,
Zinfandel,1279,,
Zoe Higgins,1279,1353,
Zoe Higgins,1957,4267,
Zoe Higgins,2230,,*
Zoe Higgins,4309,4323,
